,city,state,2010 Avg Price,2013 Avg Price,2014 Avg Price,2015 Avg Price,2016 Avg Price,2017 Avg Price,2018 Avg Price,2019 Avg Price
320,Manassas,Virginia,207316.67,272816.67,282783.33,297108.33,308966.67,319191.67,334358.33,355800.0
321,Hillsboro,Oregon,212833.33,234975.0,252991.67,267750.0,312950.0,343158.33,371850.0,385236.36
322,Green Bay,Wisconsin,106516.67,101750.0,108858.33,111116.67,119416.67,127900.0,132216.67,140118.18
323,Palm Bay,Florida,76466.67,81808.33,88341.67,111441.67,131108.33,147983.33,165066.67,173781.82
324,Richardson,Texas,180450.0,186825.0,209008.33,234908.33,255500.0,282625.0,304283.33,310200.0
325,West Chester,Pennsylvania,322108.33,316116.67,327633.33,336058.33,334558.33,357500.0,368933.33,378836.36
326,Norwalk,California,274558.33,311600.0,350166.67,379016.67,403683.33,437491.67,465833.33,489845.45
327,Vero Beach,Florida,104191.67,123808.33,130566.67,157750.0,169083.33,186750.0,200808.33,219936.36
328,Peoria,Illinois,,91933.33,102375.0,105300.0,103008.33,105741.67,108825.0,99454.55
329,Centennial,Colorado,,276050.0,303166.67,337633.33,369475.0,401016.67,424916.67,442836.36
330,Douglasville,Georgia,,,,128100.0,127458.33,141533.33,160933.33,176045.45
331,Antioch,California,196875.0,253116.67,297950.0,317500.0,356708.33,397041.67,421883.33,448081.82
332,Perris,California,149408.33,185591.67,223758.33,240516.67,263625.0,283866.67,309325.0,335381.82
333,Springfield,Virginia,350625.0,408075.0,428983.33,435050.0,437316.67,458625.0,466016.67,495027.27
334,Fairfield,California,216841.67,243758.33,301633.33,328858.33,377050.0,396950.0,436425.0,435781.82
335,Davenport,Iowa,101983.33,112075.0,113300.0,119933.33,123125.0,126550.0,131850.0,135790.91
336,Lehigh Acres,Florida,,78650.0,89033.33,109008.33,126441.67,140008.33,161050.0,167600.0
337,Everett,Washington,229666.67,230175.0,256516.67,279091.67,310008.33,343283.33,383066.67,407109.09
338,Erie,Pennsylvania,94425.0,102041.67,108300.0,105816.67,103783.33,111766.67,110833.33,108281.82
339,Pompano Beach,Florida,95841.67,127541.67,143600.0,151075.0,161358.33,179441.67,196291.67,211209.09
340,San Leandro,California,319016.67,374700.0,428708.33,480841.67,530991.67,571325.0,647975.0,647109.09
341,Riverview,Florida,126816.67,142375.0,148175.0,159358.33,179008.33,194975.0,218050.0,223836.36
342,Burbank,California,484158.33,524608.33,592391.67,619608.33,678666.67,686800.0,764716.67,823972.73
343,Vacaville,California,224966.67,269983.33,323458.33,345491.67,379866.67,399133.33,437683.33,444954.55
344,Madera,California,124533.33,149191.67,172225.0,190175.0,204250.0,216708.33,235358.33,258081.82
345,Albany,New York,166025.0,157250.0,161508.33,149916.67,156966.67,161675.0,171258.33,169418.18
346,Grand Junction,Colorado,184475.0,168666.67,178550.0,183666.67,194191.67,206741.67,226491.67,246518.18
347,Hesperia,California,120225.0,147991.67,179008.33,196316.67,220550.0,238466.67,259041.67,274863.64
348,The Woodlands,Texas,266983.33,285708.33,309533.33,345358.33,314041.67,322166.67,332891.67,340218.18
349,San Mateo,California,610158.33,716900.0,797750.0,911033.33,980191.67,1105716.67,1286091.67,1166781.82
350,Edison,New Jersey,314316.67,309341.67,322666.67,315116.67,307008.33,324316.67,331066.67,341154.55
351,Franklin,Tennessee,294450.0,328750.0,343425.0,380758.33,401450.0,430850.0,452075.0,474900.0
352,Merced,California,112733.33,145683.33,160433.33,183850.0,197166.67,218216.67,231366.67,249127.27
353,Santa Cruz,California,,,,,770875.0,808625.0,862991.67,886872.73
354,Lexington,South Carolina,138958.33,128333.33,137333.33,141275.0,149933.33,156575.0,165750.0,178218.18
355,Chapel Hill,North Carolina,297625.0,301050.0,306650.0,337050.0,336416.67,341233.33,359191.67,378081.82
356,Kennesaw,Georgia,156300.0,160358.33,175250.0,192525.0,196808.33,204158.33,223950.0,240209.09
357,Clinton,Michigan,,,,122700.0,131416.67,143066.67,151733.33,162100.0
358,Elkhart,Indiana,,,,110100.0,119025.0,123925.0,133675.0,140727.27
359,Daly City,California,487766.67,544533.33,631866.67,697858.33,761133.33,829675.0,935450.0,958972.73
360,Rialto,California,156508.33,215116.67,246408.33,268166.67,295958.33,315808.33,347133.33,361136.36
361,Davie,Florida,,193333.33,223641.67,242683.33,256275.0,262400.0,288258.33,325290.91
362,Columbia,Maryland,289250.0,299616.67,304225.0,300266.67,305600.0,317616.67,321941.67,327645.45
363,Meridian,Idaho,160650.0,186416.67,198600.0,216333.33,233375.0,247533.33,286066.67,314409.09
364,Lawrence,Kansas,165208.33,172816.67,164325.0,163558.33,172208.33,176333.33,201016.67,210690.91
365,Napa,California,,,,,,612371.43,641983.33,673081.82
366,Highlands Ranch,Colorado,286775.0,318408.33,346866.67,378683.33,411791.67,435850.0,468425.0,476900.0
367,Lynchburg,Virginia,135208.33,135175.0,131325.0,136725.0,136966.67,142358.33,146166.67,150672.73
368,Greeley,Colorado,133275.0,159358.33,181550.0,202925.0,227758.33,251475.0,281325.0,302172.73
369,League City,Texas,169183.33,178341.67,195650.0,216983.33,223166.67,239158.33,247433.33,256709.09
370,Lakewood Township,New Jersey,179791.67,182691.67,206391.67,238125.0,253241.67,236166.67,225883.33,244800.0
371,Mission Viejo,California,459600.0,543516.67,570458.33,599300.0,623466.67,648550.0,691166.67,689881.82
372,High Point,North Carolina,,104391.67,101841.67,115925.0,121541.67,128491.67,137441.67,141536.36
373,Lithonia,Georgia,,,,,,98833.33,125283.33,141027.27
374,Anderson,South Carolina,,,,,122612.5,121275.0,132483.33,144845.45
375,Livermore,California,398516.67,498483.33,570641.67,628716.67,663850.0,714950.0,770433.33,762536.36
376,Spring Hill,Florida,89300.0,84208.33,90525.0,99433.33,117908.33,137941.67,152816.67,163381.82
377,Sandy,Utah,,265500.0,276350.0,287675.0,309325.0,339958.33,369025.0,392072.73
378,Federal Way,Washington,213741.67,208191.67,226850.0,260966.67,288016.67,326133.33,349383.33,379427.27
379,Rio Rancho,New Mexico,162783.33,151650.0,154625.0,156816.67,167466.67,174675.0,181733.33,199363.64
380,South Gate,California,241733.33,274650.0,309100.0,339541.67,368766.67,395400.0,433550.0,449772.73
381,Champaign,Illinois,,145033.33,143191.67,150308.33,144683.33,148666.67,153458.33,152881.82
382,Portsmouth,Virginia,134491.67,113275.0,116066.67,118566.67,127341.67,134325.0,141141.67,154181.82
383,Dearborn,Michigan,53633.33,79966.67,101458.33,108025.0,118875.0,129666.67,139133.33,143145.45
384,Hawthorne,California,329800.0,377533.33,449241.67,487025.0,523225.0,586341.67,639741.67,691118.18
385,Johnson City,Tennessee,123325.0,133933.33,129300.0,130758.33,136325.0,148266.67,147075.0,157509.09
386,Idaho Falls,Idaho,133542.86,132275.0,133408.33,141141.67,152350.0,163508.33,183283.33,202454.55
387,Woodstock,Georgia,150975.0,161725.0,175958.33,190600.0,201483.33,220083.33,245775.0,271527.27
388,Livonia,Michigan,107433.33,128566.67,145758.33,153675.0,161533.33,177266.67,184466.67,196290.91
389,Brockton,Massachusetts,163316.67,166400.0,184041.67,203800.0,229925.0,250675.0,278400.0,291218.18
390,Asheville,North Carolina,183975.0,195683.33,197725.0,212741.67,243525.0,263308.33,281500.0,281181.82
391,Midlothian,Virginia,,229641.67,231250.0,240158.33,246841.67,251516.67,270091.67,279090.0
392,Indio,California,173591.67,212925.0,238800.0,251833.33,267116.67,284241.67,312683.33,327800.0
393,Annapolis,Maryland,334357.14,362500.0,376350.0,362608.33,368091.67,392575.0,393558.33,408309.09
394,New Braunfels,Texas,181750.0,185216.67,192858.33,212666.67,232541.67,244750.0,255041.67,258345.45
395,McDonough,Georgia,122716.67,127383.33,138341.67,152100.0,154641.67,164983.33,179866.67,206227.27
396,Ashburn,Virginia,,,,440514.29,448991.67,457575.0,469208.33,521981.82
397,Sterling,Virginia,286871.43,345050.0,360358.33,360116.67,367450.0,389941.67,409691.67,420754.55
398,Auburn,Washington,226116.67,210875.0,238000.0,271075.0,300516.67,332966.67,365750.0,388627.27
399,Valdosta,Georgia,123233.33,114400.0,108566.67,113300.0,115591.67,119308.33,129475.0,136981.82
400,Apopka,Florida,114866.67,131366.67,146408.33,168908.33,187566.67,212500.0,238550.0,244872.73
401,Kennewick,Washington,,171591.67,174533.33,184458.33,203583.33,224916.67,254125.0,288954.55
402,Medford,Oregon,164041.67,179708.33,200683.33,214625.0,238308.33,248716.67,274291.67,284563.64
403,Allen,Texas,190466.67,222841.67,239158.33,262400.0,283516.67,301841.67,316733.33,319345.45
404,Kalamazoo,Michigan,,65666.67,70691.67,75616.67,80233.33,96591.67,101325.0,114527.27
405,Plantation,Florida,150641.67,177741.67,212941.67,232691.67,251825.0,269516.67,290075.0,297036.36
406,Plainfield,Illinois,202440.0,192258.33,208083.33,213391.67,216141.67,233908.33,244891.67,250736.36
407,New Bedford,Massachusetts,164241.67,164641.67,161200.0,177216.67,185541.67,205675.0,214033.33,228736.36
408,Westminster,California,416341.67,462200.0,510033.33,540033.33,573641.67,599700.0,656450.0,672336.36
409,Loveland,Colorado,,208333.33,225166.67,252283.33,281558.33,316691.67,335100.0,354018.18
410,Fort Smith,Arkansas,101566.67,97691.67,96541.67,99500.0,104016.67,113541.67,111033.33,121472.73
411,Kenosha,Wisconsin,106814.29,94166.67,105433.33,115983.33,124425.0,139458.33,148308.33,162440.0
412,Roswell,Georgia,254728.57,265950.0,288508.33,311475.0,334625.0,346841.67,363166.67,378481.82
413,Monroe,Louisiana,,,133166.67,142725.0,131058.33,137408.33,146183.33,143890.91
414,Orem,Utah,180100.0,189841.67,193741.67,215075.0,236108.33,250991.67,280908.33,295054.55
415,Missoula,Montana,220300.0,227783.33,232725.0,245666.67,260850.0,274766.67,295225.0,316536.36
416,Miami Beach,Florida,253400.0,304850.0,332441.67,339758.33,328783.33,323683.33,321116.67,322445.45
417,Duluth,Minnesota,127008.33,142016.67,141341.67,149908.33,154475.0,159933.33,172683.33,183700.0
418,Sunrise,Florida,75525.0,107541.67,131291.67,137225.0,169641.67,181175.0,188650.0,213872.73
419,Lynn,Massachusetts,173266.67,201816.67,222716.67,241316.67,264766.67,295425.0,325850.0,341363.64
420,Holland,Michigan,,,,,156900.0,171816.67,186666.67,200245.45
421,Cleveland,Tennessee,106175.0,114608.33,121008.33,123150.0,130033.33,141208.33,156575.0,161081.82
422,Williamsburg,Virginia,274875.0,287025.0,279916.67,288108.33,279966.67,298166.67,297816.67,298963.64
423,Lees Summit,Missouri,169316.67,164508.33,176691.67,183658.33,193466.67,209725.0,226700.0,237509.09
424,Appleton,Wisconsin,,119058.33,121633.33,125658.33,130166.67,141075.0,149458.33,159109.09
425,Newnan,Georgia,129058.33,142075.0,150491.67,162083.33,173050.0,178800.0,196525.0,215245.45
426,Menifee,California,173016.67,216483.33,259116.67,278816.67,304041.67,323475.0,357916.67,376136.36
427,San Marcos,California,344341.67,417283.33,458866.67,491566.67,510316.67,554125.0,584441.67,596718.18
428,Acworth,Georgia,143616.67,150316.67,158416.67,174216.67,186333.33,205191.67,225275.0,239345.45
429,Canton,Michigan,157850.0,184416.67,196708.33,206200.0,219141.67,236466.67,246183.33,257590.91
430,Herndon,Virginia,363133.33,433916.67,438891.67,451591.67,467675.0,476675.0,483741.67,502927.27
431,Queen Creek,Arizona,122825.0,152816.67,177191.67,186041.67,213441.67,226316.67,254850.0,278918.18
432,Covington,Georgia,,,,112266.67,119891.67,128925.0,146033.33,160954.55
433,Carmel,Indiana,,,,,294328.57,314916.67,330708.33,350563.64
434,Hamilton Township,New Jersey,212266.67,179200.0,186416.67,194225.0,186316.67,183766.67,196091.67,204536.36
435,Tonawanda,New York,,111466.67,111283.33,115483.33,119491.67,127491.67,138125.0,146981.82
436,Bothell,Washington,313625.0,334358.33,362816.67,388066.67,438016.67,513758.33,589908.33,589272.73
437,Newton,Massachusetts,,688208.33,754316.67,827625.0,853566.67,918633.33,961900.0,1027645.45
438,Warner Robins,Georgia,105783.33,88591.67,90150.0,91958.33,100058.33,110850.0,114700.0,125427.27
439,Flagstaff,Arizona,257525.0,262608.33,290850.0,301666.67,318750.0,343033.33,363966.67,385800.0
440,Chino,California,282850.0,333508.33,375500.0,394558.33,407825.0,425766.67,491725.0,495336.36
441,Fort Pierce,Florida,67416.67,69725.0,77458.33,91833.33,113383.33,131566.67,143041.67,153245.45
442,Redwood City,California,702775.0,848825.0,927691.67,1101883.33,1245341.67,1334858.33,1463975.0,1441590.91
443,Lafayette,Indiana,,106408.33,109350.0,115833.33,121766.67,125341.67,130566.67,140281.82
444,Leesburg,Virginia,360750.0,397516.67,418158.33,415108.33,430425.0,449825.0,472541.67,515027.27
445,Gulfport,Mississippi,,,,112920.0,111275.0,122150.0,126408.33,134390.91
446,Pittsburg,California,,230608.33,276441.67,306150.0,348016.67,386391.67,421408.33,432800.0
447,Georgetown,Texas,187483.33,220833.33,244408.33,255183.33,267516.67,290008.33,294283.33,294418.18
448,Fall River,Massachusetts,173725.0,161391.67,170783.33,182925.0,188850.0,205966.67,224591.67,231190.91
449,Duluth,Georgia,162591.67,156675.0,169975.0,186308.33,202491.67,209408.33,228000.0,257972.73
450,Decatur,Illinois,,,,,,69871.43,66633.33,73809.09
451,Parker,Colorado,,,,,,414085.71,443208.33,462263.64
452,Newport Beach,California,1240816.67,1450483.33,1544783.33,1594533.33,1641816.67,1624983.33,1957991.67,1960590.91
453,Arden-Arcade,California,172766.67,226983.33,246150.0,254583.33,280750.0,299650.0,330091.67,338500.0
454,Nashua,New Hampshire,,,,,,245928.57,262533.33,272163.64
455,Suffolk,Virginia,217075.0,197425.0,196616.67,203283.33,213150.0,222583.33,229216.67,234518.18
456,Victoria,Texas,,,162400.0,160666.67,162433.33,160316.67,165508.33,177009.09
457,Redmond,Washington,437171.43,474891.67,490991.67,535783.33,605416.67,708458.33,779558.33,795363.64
458,Tustin,California,,541300.0,536858.33,549716.67,579833.33,611150.0,658175.0,672054.55
459,Citrus Heights,California,166766.67,196816.67,226983.33,237958.33,265866.67,294950.0,318275.0,334836.36
460,Glen Burnie,Maryland,,207225.0,205633.33,210058.33,217050.0,230883.33,248633.33,255354.55
461,Waukegan,Illinois,76625.0,55850.0,71208.33,77416.67,96208.33,112950.0,128108.33,136372.73
462,Pflugerville,Texas,151100.0,166050.0,180166.67,203258.33,219466.67,234891.67,244433.33,256381.82
463,Bowie,Maryland,,266150.0,281141.67,289066.67,305383.33,318858.33,328658.33,342127.27
464,Walnut Creek,California,427025.0,496200.0,508325.0,585825.0,623766.67,648066.67,690166.67,744654.55
465,Macomb,Michigan,171308.33,210383.33,217233.33,237275.0,247491.67,265325.0,283591.67,295445.45
466,Fayetteville,Arkansas,,,,177000.0,178058.33,187783.33,207333.33,215927.27
467,Bloomington,Minnesota,184216.67,183650.0,199333.33,211241.67,222508.33,238400.0,252100.0,272900.0
468,Sioux City,Iowa,,,,,114800.0,116141.67,127791.67,128972.73
469,Dallas,Georgia,101150.0,100033.33,123658.33,139883.33,150533.33,158733.33,177041.67,190754.55
